9.600000, 29.625011, -69.686595, 0.970815, -9.904544
9.700000, 29.721150, -70.677049, 0.961390, -9.904544
9.800000, 29.816365, -71.667504, 0.952148, -9.904544
9.900000, 29.910673, -72.657958, 0.943082, -9.904544
10.000000, 30.004092, -73.648413, 0.934188, -9.904544
10.100000, 30.096638, -74.638867, 0.925461, -9.904544
10.200000, 30.188328, -75.629321, 0.916896, -9.904544
10.300000, 30.279177, -76.619776, 0.908489, -9.904544
10.400000, 30.369200, -77.610230, 0.900236, -9.904544
10.500000, 30.458413, -78.600685, 0.892131, -9.904544
10.600000, 30.546831, -79.591139, 0.884172, -9.904544
10.700000, 30.634466, -80.581594, 0.876355, -9.904544
10.800000, 30.721334, -81.572048, 0.868675, -9.904544
10.900000, 30.807446, -82.562503, 0.861129, -9.904544
11.000000, 30.892818, -83.552957, 0.853713, -9.904544
11.100000, 30.977460, -84.543411, 0.846425, -9.904544
11.200000, 31.061386, -85.533866, 0.839261, -9.904544
11.300000, 31.144608, -86.524320, 0.832217, -9.904544
11.400000, 31.227137, -87.514775, 0.825291, -9.904544
11.500000, 31.308985, -88.505229, 0.818480, -9.904544
11.600000, 31.390163, -89.495684, 0.811781, -9.904544
11.700000, 31.470682, -90.486138, 0.805191, -9.904544
11.800000, 31.550553, -91.476593, 0.798708, -9.904544
11.900000, 31.629786, -92.467047, 0.792329, -9.904544
12.000000, 31.708391, -93.457501, 0.786051, -9.904544
12.100000, 31.786378, -94.447956, 0.779872, -9.904544
12.200000, 31.863757, -95.438410, 0.773790, -9.904544
12.300000, 31.940538, -96.428865, 0.767802, -9.904544
12.400000, 32.016728, -97.419319, 0.761907, -9.904544
12.500000, 32.092339, -98.409774, 0.756102, -9.904544
12.600000, 32.167377, -99.400228, 0.750385, -9.904544
12.700000, 32.241852, -100.390683, 0.744755, -9.904544
12.800000, 32.315773, -101.381137, 0.739208, -9.904544
12.900000, 32.389148, -102.371591, 0.733744, -9.904544
13.000000, 32.461984, -103.362046, 0.728360, -9.904544
13.100000, 32.534289, -104.352500, 0.723055, -9.904544
13.200000, 32.606072, -105.342955, 0.717827, -9.904544
13.300000, 32.677339, -106.333409, 0.712674, -9.904544
13.400000, 32.748099, -107.323864, 0.707595, -9.904544
13.500000, 32.818357, -108.314318, 0.702588, -9.904544
13.600000, 32.888123, -109.304772, 0.697652, -9.904544
13.700000, 32.957401, -110.295227, 0.692785, -9.904544
13.800000, 33.026200, -111.285681, 0.687985, -9.904544
13.900000, 33.094525, -112.276136, 0.683252, -9.904544
14.000000, 33.162383, -113.266590, 0.678583, -9.904544
14.100000, 33.229781, -114.257045, 0.673979, -9.904544
14.200000, 33.296725, -115.247499, 0.669436, -9.904544
14.300000, 33.363220, -116.237954, 0.664955, -9.904544
14.400000, 33.429273, -117.228408, 0.660533, -9.904544
14.500000, 33.494890, -118.218862, 0.656170, -9.904544
14.600000, 33.560077, -119.209317, 0.651864, -9.904544
14.700000, 33.624838, -120.199771, 0.647615, -9.904544
14.800000, 33.689180, -121.190226, 0.643421, -9.904544
14.900000, 33.753109, -122.180680, 0.639281, -9.904544
15.000000, 33.816628, -123.171135, 0.635194, -9.904544
15.100000, 33.879744, -124.161589, 0.631160, -9.904544
15.200000, 33.942462, -125.152044, 0.627176, -9.904544
15.300000, 34.004786, -126.142498, 0.623243, -9.904544
15.400000, 34.066722, -127.132952, 0.619358, -9.904544
15.500000, 34.128274, -128.123407, 0.615522, -9.904544
15.600000, 34.189447, -129.113861, 0.611734, -9.904544
15.700000, 34.250246, -130.104316, 0.607991, -9.904544
15.800000, 34.310676, -131.094770, 0.604295, -9.904544
15.900000, 34.370740, -132.085225, 0.600643, -9.904544
16.000000, 34.430444, -133.075679, 0.597035, -9.904544
16.100000, 34.489791, -134.066134, 0.593471, -9.904544
16.200000, 34.548786, -135.056588, 0.589949, -9.904544
16.300000, 34.607433, -136.047042, 0.586468, -9.904544
16.400000, 34.665735, -137.037497, 0.583029, -9.904544
16.500000, 34.723698, -138.027951, 0.579630, -9.904544
16.600000, 34.781325, -139.018406, 0.576270, -9.904544
16.700000, 34.838620, -140.008860, 0.572949, -9.904544
16.800000, 34.895587, -140.999315, 0.569666, -9.904544
16.900000, 34.952229, -141.989769, 0.566421, -9.904544
17.000000, 35.008550, -142.980223, 0.563213, -9.904544
17.100000, 35.064555, -143.970678, 0.560041, -9.904544
17.200000, 35.120245, -144.961132, 0.556904, -9.904544
17.300000, 35.175625, -145.951587, 0.553803, -9.904544
17.400000, 35.230699, -146.942041, 0.550736, -9.904544
17.500000, 35.285469, -147.932496, 0.547703, -9.904544
17.600000, 35.339939, -148.922950, 0.544703, -9.904544
17.700000, 35.394113, -149.913405, 0.541736, -9.904544
17.800000, 35.447993, -150.903859, 0.538801, -9.904544
17.900000, 35.501583, -151.894313, 0.535898, -9.904544
18.000000, 35.554886, -152.884768, 0.533026, -9.904544
18.100000, 35.607904, -153.875222, 0.530185, -9.904544
18.200000, 35.660642, -154.865677, 0.527374, -9.904544
18.300000, 35.713101, -155.856131, 0.524593, -9.904544
18.400000, 35.765285, -156.846586, 0.521841, -9.904544
18.500000, 35.817197, -157.837040, 0.519118, -9.904544
18.600000, 35.868839, -158.827495, 0.516423, -9.904544
18.700000, 35.920215, -159.817949, 0.513756, -9.904544
18.800000, 35.971326, -160.808403, 0.511117, -9.904544
18.900000, 36.022177, -161.798858, 0.508504, -9.904544
19.000000, 36.072769, -162.789312, 0.505918, -9.904544
19.100000, 36.123104, -163.779767, 0.503359, -9.904544
19.200000, 36.173187, -164.770221, 0.500825, -9.904544
19.300000, 36.223019, -165.760676, 0.498317, -9.904544
19.400000, 36.272602, -166.751130, 0.495834, -9.904544
19.500000, 36.321940, -167.741585, 0.493375, -9.904544
19.600000, 36.371034, -168.732039, 0.490941, -9.904544
19.700000, 36.419887, -169.722493, 0.488531, -9.904544
19.800000, 36.468501, -170.712948, 0.486144, -9.904544
19.900000, 36.516879, -171.703402, 0.483781, -9.904544
20.000000, 36.565023, -172.693857, 0.481440, -9.904544
20.100000, 36.612936, -173.684311, 0.479123, -9.904544
20.200000, 36.660618, -174.674766, 0.476827, -9.904544
20.300000, 36.708074, -175.665220, 0.474553, -9.904544
20.400000, 36.755304, -176.655674, 0.472301, -9.904544
20.500000, 36.802311, -177.646129, 0.470071, -9.904544
20.600000, 36.849097, -178.636583, 0.467861, -9.904544
20.700000, 36.895664, -179.627038, 0.465672, -9.904544
20.800000, 36.942014, -180.617492, 0.463504, -9.904544
20.900000, 36.988150, -181.607947, 0.461355, -9.904544
21.000000, 37.034073, -182.598401, 0.459227, -9.904544
21.100000, 37.079784, -183.588856, 0.457118, -9.904544
21.200000, 37.125287, -184.579310, 0.455028, -9.904544
21.300000, 37.170583, -185.569764, 0.452958, -9.904544
21.400000, 37.215674, -186.560219, 0.450906, -9.904544
21.500000, 37.260561, -187.550673, 0.448873, -9.904544
21.600000, 37.305247, -188.541128, 0.446858, -9.904544
21.700000, 37.349733, -189.531582, 0.444861, -9.904544
21.800000, 37.394021, -190.522037, 0.442882, -9.904544
21.900000, 37.438113, -191.512491, 0.440921, -9.904544
22.000000, 37.482011, -192.502946, 0.438977, -9.904544
22.100000, 37.525716, -193.493400, 0.437050, -9.904544
22.200000, 37.569230, -194.483854, 0.435139, -9.904544
22.300000, 37.612554, -195.474309, 0.433246, -9.904544
22.400000, 37.655691, -196.464763, 0.431369, -9.904544
22.500000, 37.698642, -197.455218, 0.429508, -9.904544
22.600000, 37.741408, -198.445672, 0.427663, -9.904544
22.700000, 37.783992, -199.436127, 0.425834, -9.904544
22.800000, 37.826394, -200.426581, 0.424021, -9.904544
22.900000, 37.868616, -201.417036, 0.422223, -9.904544
23.000000, 37.910660, -202.407490, 0.420440, -9.904544
23.100000, 37.952528, -203.397944, 0.418673, -9.904544
23.200000, 37.994219, -204.388399, 0.416920, -9.904544
23.300000, 38.035738, -205.378853, 0.415182, -9.904544
23.400000, 38.077083, -206.369308, 0.413458, -9.904544
23.500000, 38.118258, -207.359762, 0.411748, -9.904544
23.600000, 38.159264, -208.350217, 0.410053, -9.904544
23.700000, 38.200101, -209.340671, 0.408372, -9.904544
23.800000, 38.240771, -210.331125, 0.406704, -9.904544
23.900000, 38.281276, -211.321580, 0.405050, -9.904544
24.000000, 38.321617, -212.312034, 0.403409, -9.904544
24.100000, 38.361795, -213.302489, 0.401782, -9.904544
24.200000, 38.401812, -214.292943, 0.400168, -9.904544
24.300000, 38.441669, -215.283398, 0.398566, -9.904544
24.400000, 38.481366, -216.273852, 0.396978, -9.904544
24.500000, 38.520907, -217.264307, 0.395402, -9.904544
24.600000, 38.560290, -218.254761, 0.393838, -9.904544
