0.800000, 0.271739, 0.796564, -2.954385, -0.967407, -6.082017
0.810000, 0.263359, 0.786623, -3.015213, -0.994134, -6.082889
0.820000, 0.255196, 0.776415, -3.076022, -1.020761, -6.080825
0.830000, 0.247245, 0.765942, -3.136780, -1.047265, -6.075820
0.840000, 0.239495, 0.755206, -3.197459, -1.073624, -6.067870
0.850000, 0.231939, 0.744208, -3.258028, -1.099816, -6.056975
0.860000, 0.224570, 0.732950, -3.318460, -1.125820, -6.043134
0.870000, 0.217380, 0.721434, -3.378723, -1.151614, -6.026349
0.880000, 0.210364, 0.709662, -3.438789, -1.177178, -6.006625
0.890000, 0.203513, 0.697637, -3.498629, -1.202491, -5.983968
0.900000, 0.196821, 0.685362, -3.558213, -1.227533, -5.958383
0.910000, 0.190284, 0.672839, -3.617512, -1.252284, -5.929881
0.920000, 0.183894, 0.660072, -3.676496, -1.276726, -5.898472
0.930000, 0.177646, 0.647063, -3.735138, -1.300838, -5.864168
0.940000, 0.171534, 0.633817, -3.793408, -1.324604, -5.826983
0.950000, 0.165555, 0.620337, -3.851277, -1.348004, -5.786933
0.960000, 0.159701, 0.606627, -3.908718, -1.371021, -5.744036
0.970000, 0.153970, 0.592691, -3.965701, -1.393638, -5.698308
0.980000, 0.148356, 0.578532, -4.022198, -1.415837, -5.649772
0.990000, 0.142855, 0.564156, -4.078183, -1.437603, -5.598448
1.000000, 0.137463, 0.549567, -4.133627, -1.458918, -5.544361
1.010000, 0.132175, 0.534769, -4.188502, -1.479768, -5.487535
1.020000, 0.126989, 0.519768, -4.242782, -1.500138, -5.427995
1.030000, 0.121899, 0.504568, -4.296440, -1.520011, -5.365771
1.040000, 0.116903, 0.489174, -4.349448, -1.539374, -5.300891
1.050000, 0.111997, 0.473592, -4.401782, -1.558213, -5.233387
1.060000, 0.107179, 0.457827, -4.453415, -1.576514, -5.163289
1.070000, 0.102444, 0.441884, -4.504322, -1.594264, -5.090631
1.080000, 0.097789, 0.425770, -4.554476, -1.611450, -5.015449
1.090000, 0.093213, 0.409489, -4.603854, -1.628059, -4.937779
1.100000, 0.088711, 0.393048, -4.652430, -1.644080, -4.857657
1.110000, 0.084282, 0.376453, -4.700182, -1.659501, -4.775122
1.120000, 0.079923, 0.359710, -4.747084, -1.674311, -4.690215
1.130000, 0.075630, 0.342825, -4.793114, -1.688499, -4.602977
1.140000, 0.071403, 0.325805, -4.838248, -1.702055, -4.513451
1.150000, 0.067238, 0.308655, -4.882465, -1.714968, -4.421679
1.160000, 0.063133, 0.291383, -4.925742, -1.727231, -4.327707
1.170000, 0.059086, 0.273994, -4.968058, -1.738833, -4.231580
1.180000, 0.055095, 0.256497, -5.009391, -1.749765, -4.133346
1.190000, 0.051158, 0.238896, -5.049722, -1.760021, -4.033054
1.200000, 0.047274, 0.221200, -5.089029, -1.769592, -3.930751
1.210000, 0.043439, 0.203416, -5.127294, -1.778470, -3.826489
1.220000, 0.039652, 0.185549, -5.164497, -1.786650, -3.720319
1.230000, 0.035912, 0.167608, -5.200620, -1.794124, -3.612293
1.240000, 0.032217, 0.149599, -5.235645, -1.800886, -3.502465
1.250000, 0.028565, 0.131530, -5.269554, -1.806931, -3.390888
1.260000, 0.024955, 0.113407, -5.302330, -1.812255, -3.277617
1.270000, 0.021385, 0.095239, -5.333957, -1.816851, -3.162709
1.280000, 0.017853, 0.077032, -5.364419, -1.820717, -3.046221
1.290000, 0.014359, 0.058793, -5.393701, -1.823847, -2.928210
1.300000, 0.010900, 0.040531, -5.421789, -1.826240, -2.808733
1.310000, 0.007475, 0.022252, -5.448667, -1.827891, -2.687852
1.320000, 0.004084, 0.003964, -5.474323, -1.828798, -2.565625
1.330000, 0.000724, -0.014326, -5.498745, -1.828960, -2.442112
1.340000, -0.002605, -0.032609, -5.521918, -1.828375, -2.317376
1.350000, -0.005905, -0.050880, -5.543833, -1.827041, -2.191478
1.360000, -0.009177, -0.069129, -5.564478, -1.824957, -2.064480
1.370000, -0.012423, -0.087351, -5.583842, -1.822124, -1.936445
1.380000, -0.015642, -0.105536, -5.601917, -1.818542, -1.807438
1.390000, -0.018837, -0.123678, -5.618692, -1.814210, -1.677521
1.400000, -0.022008, -0.141770, -5.634160, -1.809131, -1.546760
1.410000, -0.025157, -0.159803, -5.648312, -1.803305, -1.415219
1.420000, -0.028285, -0.177770, -5.661141, -1.796734, -1.282963
1.430000, -0.031391, -0.195664, -5.672642, -1.789420, -1.150059
1.440000, -0.034479, -0.213478, -5.682808, -1.781367, -1.016572
1.450000, -0.037548, -0.231204, -5.691633, -1.772576, -0.882569
1.460000, -0.040599, -0.248834, -5.699115, -1.763052, -0.748116
1.470000, -0.043634, -0.266362, -5.705247, -1.752799, -0.613280
1.480000, -0.046653, -0.283780, -5.710029, -1.741820, -0.478128
1.490000, -0.049658, -0.301081, -5.713456, -1.730121, -0.342727
1.500000, -0.052648, -0.318259, -5.715527, -1.717707, -0.207145
1.510000, -0.055626, -0.335304, -5.716242, -1.704582, -0.071448
1.520000, -0.058591, -0.352212, -5.715599, -1.690754, 0.064295
1.530000, -0.061545, -0.368974, -5.713599, -1.676228, 0.200018
1.540000, -0.064489, -0.385584, -5.710242, -1.661011, 0.335652
1.550000, -0.067423, -0.402035, -5.705531, -1.645111, 0.471131
1.560000, -0.070348, -0.418321, -5.699467, -1.628534, 0.606387
1.570000, -0.073265, -0.434434, -5.692053, -1.611288, 0.741353
1.580000, -0.076175, -0.450367, -5.683294, -1.593382, 0.875962
1.590000, -0.079079, -0.466116, -5.673192, -1.574824, 1.010146
1.600000, -0.081977, -0.481672, -5.661754, -1.555624, 1.143839
1.610000, -0.084870, -0.497030, -5.648984, -1.535790, 1.276976
1.620000, -0.087760, -0.512183, -5.634889, -1.515332, 1.409488
1.630000, -0.090646, -0.527126, -5.619476, -1.494260, 1.541312
1.640000, -0.093530, -0.541852, -5.602752, -1.472585, 1.672381
1.650000, -0.096412, -0.556355, -5.584726, -1.450318, 1.802629
1.660000, -0.099293, -0.570629, -5.565406, -1.427468, 1.931994
1.670000, -0.102174, -0.584670, -5.544802, -1.404048, 2.060409
1.680000, -0.105056, -0.598471, -5.522924, -1.380070, 2.187812
1.690000, -0.107940, -0.612026, -5.499783, -1.355545, 2.314138
1.700000, -0.110826, -0.625331, -5.475389, -1.330486, 2.439326
1.710000, -0.113715, -0.638380, -5.449756, -1.304904, 2.563314
1.720000, -0.116608, -0.651168, -5.422896, -1.278815, 2.686039
1.730000, -0.119505, -0.663690, -5.394821, -1.252229, 2.807441
1.740000, -0.122409, -0.675942, -5.365547, -1.225162, 2.927459
1.750000, -0.125318, -0.687918, -5.335086, -1.197626, 3.046034
1.760000, -0.128235, -0.699615, -5.303455, -1.169636, 3.163108
1.770000, -0.131159, -0.711027, -5.270669, -1.141206, 3.278621
1.780000, -0.134093, -0.722150, -5.236744, -1.112351, 3.392518
1.790000, -0.137036, -0.732981, -5.201697, -1.083085, 3.504741
1.800000, -0.139990, -0.743515, -5.165544, -1.053424, 3.615234
1.810000, -0.142956, -0.753749, -5.128305, -1.023383, 3.723944
1.820000, -0.145933, -0.763679, -5.089997, -0.992977, 3.830817
1.830000, -0.148924, -0.773301, -5.050639, -0.962223, 3.935799
1.840000, -0.151930, -0.782613, -5.010250, -0.931136, 4.038838
1.850000, -0.154950, -0.791610, -4.968851, -0.899732, 4.139884
1.860000, -0.157987, -0.800290, -4.926463, -0.868028, 4.238886
1.870000, -0.161040, -0.808651, -4.883105, -0.836040, 4.335796
1.880000, -0.164112, -0.816688, -4.838799, -0.803786, 4.430567
1.890000, -0.167203, -0.824401, -4.793567, -0.771282, 4.523150
1.900000, -0.170315, -0.831787, -4.747432, -0.738545, 4.613501
1.910000, -0.173447, -0.838843, -4.700417, -0.705593, 4.701575
1.920000, -0.176602, -0.845567, -4.652543, -0.672444, 4.787328
1.930000, -0.179781, -0.851958, -4.603836, -0.639114, 4.870719
1.940000, -0.182984, -0.858014, -4.554319, -0.605621, 4.951707
1.950000, -0.186213, -0.863734, -4.504017, -0.571984, 5.030251
1.960000, -0.189469, -0.869116, -4.452953, -0.538221, 5.106313
1.970000, -0.192754, -0.874160, -4.401155, -0.504349, 5.179856
1.980000, -0.196069, -0.878864, -4.348646, -0.470387, 5.250844
1.990000, -0.199414, -0.883227, -4.295454, -0.436354, 5.319243
2.000000, -0.202793, -0.887250, -4.241604, -0.402267, 5.385018
2.010000, -0.206205, -0.890931, -4.187123, -0.368146, 5.448138
2.020000, -0.209652, -0.894272, -4.132037, -0.334009, 5.508572
2.030000, -0.213137, -0.897270, -4.076374, -0.299875, 5.566291
2.040000, -0.216660, -0.899928, -4.020161, -0.265763, 5.621266
2.050000, -0.220223, -0.902245, -3.963427, -0.231691, 5.673472
2.060000, -0.223828, -0.904222, -3.906198, -0.197679, 5.722883
2.070000, -0.227477, -0.905859, -3.848503, -0.163745, 5.769475
2.080000, -0.231172, -0.907158, -3.790371, -0.129909, 5.813226
2.090000, -0.234914, -0.908120, -3.731830, -0.096190, 5.854115
2.100000, -0.238705, -0.908746, -3.672908, -0.062606, 5.892123
2.110000, -0.242548, -0.909038, -3.613636, -0.029178, 5.927231
2.120000, -0.246444, -0.908997, -3.554042, 0.004076, 5.959423
2.130000, -0.250397, -0.908626, -3.494155, 0.037137, 5.988684
2.140000, -0.254407, -0.907926, -3.434005, 0.069984, 6.015001
2.150000, -0.258478, -0.906900, -3.373621, 0.102600, 6.038361
2.160000, -0.262613, -0.905550, -3.313034, 0.134964, 6.058754
2.170000, -0.266813, -0.903880, -3.252272, 0.167057, 6.076171
2.180000, -0.271081, -0.901891, -3.191366, 0.198861, 6.090603
2.190000, -0.275421, -0.899588, -3.130346, 0.230355, 6.102046
2.200000, -0.279836, -0.896972, -3.069241, 0.261520, 6.110493
2.210000, -0.284328, -0.894049, -3.008081, 0.292337, 6.115943
2.220000, -0.288900, -0.890821, -2.946897, 0.322787, 6.118392
2.230000, -0.293557, -0.887293, -2.885719, 0.352850, 6.117842
2.240000, -0.298302, -0.883468, -2.824576, 0.382506, 6.114293
2.250000, -0.303139, -0.879350, -2.763498, 0.411737, 6.107748
2.260000, -0.308071, -0.874945, -2.702516, 0.440522, 6.098210
2.270000, -0.313103, -0.870257, -2.641659, 0.468843, 6.085686
2.280000, -0.318238, -0.865290, -2.580958, 0.496679, 6.070183
2.290000, -0.323483, -0.860050, -2.520441, 0.524011, 6.051708
2.300000, -0.328841, -0.854541, -2.460138, 0.550819, 6.030272
2.310000, -0.334317, -0.848771, -2.400079, 0.577084, 6.005885
2.320000, -0.339916, -0.842743, -2.340293, 0.602784, 5.978559
2.330000, -0.345645, -0.836464, -2.280810, 0.627901, 5.948309
2.340000, -0.351509, -0.829940, -2.221659, 0.652414, 5.915148
2.350000, -0.357514, -0.823177, -2.162868, 0.676302, 5.879094
2.360000, -0.363667, -0.816181, -2.104466, 0.699544, 5.840163
2.370000, -0.369974, -0.808960, -2.046483, 0.722120, 5.798372
2.380000, -0.376442, -0.801520, -1.988945, 0.744008, 5.753742
2.390000, -0.383079, -0.793868, -1.931882, 0.765185, 5.706293
2.400000, -0.389893, -0.786012, -1.875322, 0.785629, 5.656045
2.410000, -0.396892, -0.777959, -1.819292, 0.805319, 5.603021
2.420000, -0.404085, -0.769716, -1.763819, 0.824229, 5.547243
2.430000, -0.411480, -0.761293, -1.708932, 0.842335, 5.488734
2.440000, -0.419088, -0.752697, -1.654657, 0.859612, 5.427517
2.450000, -0.426918, -0.743936, -1.601020, 0.876034, 5.363618
2.460000, -0.434981, -0.735021, -1.548050, 0.891574, 5.297060
2.470000, -0.443289, -0.725959, -1.495771, 0.906202, 5.227869
2.480000, -0.451852, -0.716760, -1.444210, 0.919888, 5.156068
2.490000, -0.460682, -0.707434, -1.393394, 0.932600, 5.081682
2.500000, -0.469793, -0.697991, -1.343346, 0.944305, 5.004737
2.510000, -0.479197, -0.688441, -1.294094, 0.954966, 4.925255
2.520000, -0.488909, -0.678796, -1.245661, 0.964545, 4.843261
2.530000, -0.498941, -0.669066, -1.198073, 0.973001, 4.758778
2.540000, -0.509309, -0.659263, -1.151355, 0.980289, 4.671829
2.550000, -0.520027, -0.649399, -1.105531, 0.986362, 4.582435
2.560000, -0.531110, -0.639487, -1.060624, 0.991170, 4.490620
2.570000, -0.542575, -0.629541, -1.016660, 0.994657, 4.396403
2.580000, -0.554435, -0.619573, -0.973662, 0.996765, 4.299807
2.590000, -0.566707, -0.609599, -0.931654, 0.997430, 4.200853
2.600000, -0.579406, -0.599633, -0.890658, 0.996587, 4.099564
2.610000, -0.592544, -0.589691, -0.850699, 0.994164, 3.995965
2.620000, -0.606137, -0.579791, -0.811798, 0.990087, 3.890083
2.630000, -0.620197, -0.569948, -0.773978, 0.984277, 3.781949
2.640000, -0.634732, -0.560181, -0.737262, 0.976658, 3.671602
2.650000, -0.649752, -0.550510, -0.701671, 0.967148, 3.559086
2.660000, -0.665261, -0.540953, -0.667227, 0.955671, 3.444458
2.670000, -0.681261, -0.531531, -0.633949, 0.942155, 3.327786
2.680000, -0.697748, -0.522266, -0.601857, 0.926534, 3.209156
2.690000, -0.714713, -0.513179, -0.570971, 0.908758, 3.088671
2.700000, -0.732142, -0.504291, -0.541306, 0.888793, 2.966457
2.710000, -0.750012, -0.495624, -0.512879, 0.866627, 2.842664
2.720000, -0.768290, -0.487202, -0.485705, 0.842277, 2.717467
2.730000, -0.786937, -0.479044, -0.459794, 0.815797, 2.591068
2.740000, -0.805899, -0.471171, -0.435157, 0.787275, 2.463692
2.750000, -0.825113, -0.463602, -0.411801, 0.756845, 2.335588
2.760000, -0.844503, -0.456356, -0.389731, 0.724681, 2.207018
2.770000, -0.863980, -0.449446, -0.368949, 0.691001, 2.078255
2.780000, -0.883443, -0.442885, -0.349453, 0.656056, 1.949568
2.790000, -0.902776, -0.436684, -0.331241, 0.620128, 1.821221
2.800000, -0.921854, -0.430849, -0.314306, 0.583519, 1.693451
2.810000, -0.940542, -0.425383, -0.298641, 0.546532, 1.566469
2.820000, -0.958694, -0.420289, -0.284237, 0.509468, 1.440448
2.830000, -0.976161, -0.415563, -0.271082, 0.472604, 1.315517
2.840000, -0.992788, -0.411201, -0.259164, 0.436189, 1.191762
2.850000, -1.008422, -0.407196, -0.248472, 0.400432, 1.069226
2.860000, -1.022909, -0.403541, -0.238993, 0.365500, 0.947911
2.870000, -1.036103, -0.400226, -0.230715, 0.331514, 0.827783
2.880000, -1.047864, -0.397241, -0.223627, 0.298550, 0.708780
2.890000, -1.058064, -0.394574, -0.217719, 0.266643, 0.590818
2.900000, -1.066586, -0.392216, -0.212981, 0.235792, 0.473795
2.910000, -1.073328, -0.390157, -0.209405, 0.205967, 0.357600
2.920000, -1.078206, -0.388386, -0.206984, 0.177114, 0.242114
2.930000, -1.081150, -0.386894, -0.205712, 0.149161, 0.127217
